ID	xref	prefLabel
http://purl.obolibrary.org/obo/MBA_546	http://atlas.brain-map.org/atlas?atlas=2#structure=546	Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_547	http://atlas.brain-map.org/atlas?atlas=602630314#structure=547	dorsal longitudinal fascicle  ( mouse )
http://purl.obolibrary.org/obo/MBA_547	http://atlas.brain-map.org/atlas?atlas=1#structure=547	dorsal longitudinal fascicle  ( mouse )
http://purl.obolibrary.org/obo/MBA_547	http://atlas.brain-map.org/atlas?atlas=2#structure=547	dorsal longitudinal fascicle  ( mouse )
http://purl.obolibrary.org/obo/MBA_551	http://atlas.brain-map.org/atlas?atlas=602630314#structure=551	Central amygdalar nucleus, lateral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_551	http://atlas.brain-map.org/atlas?atlas=1#structure=551	Central amygdalar nucleus, lateral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_551	http://atlas.brain-map.org/atlas?atlas=2#structure=551	Central amygdalar nucleus, lateral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_552	http://atlas.brain-map.org/atlas?atlas=602630314#structure=552	Pontine reticular nucleus, ventral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_552	http://atlas.brain-map.org/atlas?atlas=1#structure=552	Pontine reticular nucleus, ventral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_552	http://atlas.brain-map.org/atlas?atlas=2#structure=552	Pontine reticular nucleus, ventral part  ( mouse )
http://purl.obolibrary.org/obo/MBA_550	http://atlas.brain-map.org/atlas?atlas=602630314#structure=550	Entorhinal area, medial part, dorsal zone, layer 5/6  ( mouse )
http://purl.obolibrary.org/obo/MBA_550	http://atlas.brain-map.org/atlas?atlas=1#structure=550	Entorhinal area, medial part, dorsal zone, layer 5/6  ( mouse )
http://purl.obolibrary.org/obo/MBA_550	http://atlas.brain-map.org/atlas?atlas=2#structure=550	Entorhinal area, medial part, dorsal zone, layer 5/6  ( mouse )
http://purl.obolibrary.org/obo/MBA_555	http://atlas.brain-map.org/atlas?atlas=602630314#structure=555	Midbrain reticular nucleus, parvicellular part  ( mouse )
http://purl.obolibrary.org/obo/MBA_555	http://atlas.brain-map.org/atlas?atlas=1#structure=555	Midbrain reticular nucleus, parvicellular part  ( mouse )
http://purl.obolibrary.org/obo/MBA_555	http://atlas.brain-map.org/atlas?atlas=2#structure=555	Midbrain reticular nucleus, parvicellular part  ( mouse )
http://purl.obolibrary.org/obo/MBA_556	http://atlas.brain-map.org/atlas?atlas=602630314#structure=556	Infralimbic area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_556	http://atlas.brain-map.org/atlas?atlas=1#structure=556	Infralimbic area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_556	http://atlas.brain-map.org/atlas?atlas=2#structure=556	Infralimbic area, layer 2/3  ( mouse )
http://purl.obolibrary.org/obo/MBA_553	http://atlas.brain-map.org/atlas?atlas=602630314#structure=553	dorsal spinocerebellar tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_553	http://atlas.brain-map.org/atlas?atlas=1#structure=553	dorsal spinocerebellar tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_553	http://atlas.brain-map.org/atlas?atlas=2#structure=553	dorsal spinocerebellar tract  ( mouse )
http://purl.obolibrary.org/obo/MBA_554	http://atlas.brain-map.org/atlas?atlas=602630314#structure=554	Bed nuclei of the stria terminalis, anterior division, oval nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_554	http://atlas.brain-map.org/atlas?atlas=1#structure=554	Bed nuclei of the stria terminalis, anterior division, oval nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_554	http://atlas.brain-map.org/atlas?atlas=2#structure=554	Bed nuclei of the stria terminalis, anterior division, oval nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_559	http://atlas.brain-map.org/atlas?atlas=602630314#structure=559	Central amygdalar nucleus, medial part  ( mouse )
http://purl.obolibrary.org/obo/MBA_559	http://atlas.brain-map.org/atlas?atlas=1#structure=559	Central amygdalar nucleus, medial part  ( mouse )
http://purl.obolibrary.org/obo/MBA_559	http://atlas.brain-map.org/atlas?atlas=2#structure=559	Central amygdalar nucleus, medial part  ( mouse )
http://purl.obolibrary.org/obo/MBA_557	http://atlas.brain-map.org/atlas?atlas=602630314#structure=557	Tuberomammillary nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_557	http://atlas.brain-map.org/atlas?atlas=1#structure=557	Tuberomammillary nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_557	http://atlas.brain-map.org/atlas?atlas=2#structure=557	Tuberomammillary nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_558	http://atlas.brain-map.org/atlas?atlas=602630314#structure=558	Primary somatosensory area, nose, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_558	http://atlas.brain-map.org/atlas?atlas=1#structure=558	Primary somatosensory area, nose, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_558	http://atlas.brain-map.org/atlas?atlas=2#structure=558	Primary somatosensory area, nose, layer 1  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0010221		laryngeal associated mesenchyme
http://purl.obolibrary.org/obo/MBA_528	http://atlas.brain-map.org/atlas?atlas=602630314#structure=528	Cerebellar cortex  ( mouse )
http://purl.obolibrary.org/obo/MBA_528	http://atlas.brain-map.org/atlas?atlas=1#structure=528	Cerebellar cortex  ( mouse )
http://purl.obolibrary.org/obo/MBA_528	http://atlas.brain-map.org/atlas?atlas=2#structure=528	Cerebellar cortex  ( mouse )
http://purl.obolibrary.org/obo/MBA_529	http://atlas.brain-map.org/atlas?atlas=602630314#structure=529	Bed nuclei of the stria terminalis, anterior division, ventral nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_529	http://atlas.brain-map.org/atlas?atlas=1#structure=529	Bed nuclei of the stria terminalis, anterior division, ventral nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_529	http://atlas.brain-map.org/atlas?atlas=2#structure=529	Bed nuclei of the stria terminalis, anterior division, ventral nucleus  ( mouse )
http://purl.obolibrary.org/obo/PR_Q9HCB6		spondin-1 (human)
http://purl.obolibrary.org/obo/MBA_522	http://atlas.brain-map.org/atlas?atlas=602630314#structure=522	dorsal commissure of the spinal cord  ( mouse )
http://purl.obolibrary.org/obo/MBA_522	http://atlas.brain-map.org/atlas?atlas=1#structure=522	dorsal commissure of the spinal cord  ( mouse )
http://purl.obolibrary.org/obo/MBA_522	http://atlas.brain-map.org/atlas?atlas=2#structure=522	dorsal commissure of the spinal cord  ( mouse )
http://purl.obolibrary.org/obo/MBA_523	http://atlas.brain-map.org/atlas?atlas=602630314#structure=523	Medial preoptic area  ( mouse )
http://purl.obolibrary.org/obo/MBA_523	http://atlas.brain-map.org/atlas?atlas=1#structure=523	Medial preoptic area  ( mouse )
http://purl.obolibrary.org/obo/MBA_523	http://atlas.brain-map.org/atlas?atlas=2#structure=523	Medial preoptic area  ( mouse )
http://purl.obolibrary.org/obo/MBA_520	http://atlas.brain-map.org/atlas?atlas=602630314#structure=520	Ventral auditory area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_520	http://atlas.brain-map.org/atlas?atlas=1#structure=520	Ventral auditory area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_520	http://atlas.brain-map.org/atlas?atlas=2#structure=520	Ventral auditory area, layer 6a  ( mouse )
http://purl.obolibrary.org/obo/MBA_521	http://atlas.brain-map.org/atlas?atlas=602630314#structure=521	Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_521	http://atlas.brain-map.org/atlas?atlas=1#structure=521	Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_521	http://atlas.brain-map.org/atlas?atlas=2#structure=521	Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_526	http://atlas.brain-map.org/atlas?atlas=602630314#structure=526	Entorhinal area, medial part, dorsal zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_526	http://atlas.brain-map.org/atlas?atlas=1#structure=526	Entorhinal area, medial part, dorsal zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_526	http://atlas.brain-map.org/atlas?atlas=2#structure=526	Entorhinal area, medial part, dorsal zone, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_527	http://atlas.brain-map.org/atlas?atlas=602630314#structure=527	Dorsal auditory area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_527	http://atlas.brain-map.org/atlas?atlas=1#structure=527	Dorsal auditory area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_527	http://atlas.brain-map.org/atlas?atlas=2#structure=527	Dorsal auditory area, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_524	http://atlas.brain-map.org/atlas?atlas=602630314#structure=524	Orbital area, medial part, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_524	http://atlas.brain-map.org/atlas?atlas=1#structure=524	Orbital area, medial part, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_524	http://atlas.brain-map.org/atlas?atlas=2#structure=524	Orbital area, medial part, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_525	http://atlas.brain-map.org/atlas?atlas=602630314#structure=525	Supramammillary nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_525	http://atlas.brain-map.org/atlas?atlas=1#structure=525	Supramammillary nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_525	http://atlas.brain-map.org/atlas?atlas=2#structure=525	Supramammillary nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_530	http://atlas.brain-map.org/atlas?atlas=602630314#structure=530	dorsal fornix  ( mouse )
http://purl.obolibrary.org/obo/MBA_530	http://atlas.brain-map.org/atlas?atlas=1#structure=530	dorsal fornix  ( mouse )
http://purl.obolibrary.org/obo/MBA_530	http://atlas.brain-map.org/atlas?atlas=2#structure=530	dorsal fornix  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0010212		laryngeal apparatus
http://purl.obolibrary.org/obo/UBERON_0010213		laryngeal pre-cartilage condensation
http://purl.obolibrary.org/obo/MBA_539	http://atlas.brain-map.org/atlas?atlas=602630314#structure=539	Midbrain reticular nucleus, magnocellular part  ( mouse )
http://purl.obolibrary.org/obo/MBA_539	http://atlas.brain-map.org/atlas?atlas=1#structure=539	Midbrain reticular nucleus, magnocellular part  ( mouse )
http://purl.obolibrary.org/obo/MBA_539	http://atlas.brain-map.org/atlas?atlas=2#structure=539	Midbrain reticular nucleus, magnocellular part  ( mouse )
http://purl.obolibrary.org/obo/CHEBI_37246		elemental sodium
http://purl.obolibrary.org/obo/UBERON_0010204		tail vasculature
http://purl.obolibrary.org/obo/MBA_533	http://atlas.brain-map.org/atlas?atlas=602630314#structure=533	posteromedial visual area  ( mouse )
http://purl.obolibrary.org/obo/MBA_533	http://atlas.brain-map.org/atlas?atlas=1#structure=533	posteromedial visual area  ( mouse )
http://purl.obolibrary.org/obo/MBA_533	http://atlas.brain-map.org/atlas?atlas=2#structure=533	posteromedial visual area  ( mouse )
http://purl.obolibrary.org/obo/MBA_534	http://atlas.brain-map.org/atlas?atlas=602630314#structure=534	Supratrigeminal nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_534	http://atlas.brain-map.org/atlas?atlas=1#structure=534	Supratrigeminal nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_534	http://atlas.brain-map.org/atlas?atlas=2#structure=534	Supratrigeminal nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_531	http://atlas.brain-map.org/atlas?atlas=602630314#structure=531	Medial pretectal area  ( mouse )
http://purl.obolibrary.org/obo/MBA_531	http://atlas.brain-map.org/atlas?atlas=1#structure=531	Medial pretectal area  ( mouse )
http://purl.obolibrary.org/obo/MBA_531	http://atlas.brain-map.org/atlas?atlas=2#structure=531	Medial pretectal area  ( mouse )
http://purl.obolibrary.org/obo/MBA_532	http://atlas.brain-map.org/atlas?atlas=602630314#structure=532	Posterior parietal association areas, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_532	http://atlas.brain-map.org/atlas?atlas=1#structure=532	Posterior parietal association areas, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_532	http://atlas.brain-map.org/atlas?atlas=2#structure=532	Posterior parietal association areas, layer 1  ( mouse )
http://purl.obolibrary.org/obo/MBA_537	http://atlas.brain-map.org/atlas?atlas=602630314#structure=537	Bed nuclei of the stria terminalis, anterior division, anterolateral area  ( mouse )
http://purl.obolibrary.org/obo/MBA_537	http://atlas.brain-map.org/atlas?atlas=1#structure=537	Bed nuclei of the stria terminalis, anterior division, anterolateral area  ( mouse )
http://purl.obolibrary.org/obo/MBA_537	http://atlas.brain-map.org/atlas?atlas=2#structure=537	Bed nuclei of the stria terminalis, anterior division, anterolateral area  ( mouse )
http://purl.obolibrary.org/obo/MBA_538	http://atlas.brain-map.org/atlas?atlas=602630314#structure=538	dorsal limb  ( mouse )
http://purl.obolibrary.org/obo/MBA_538	http://atlas.brain-map.org/atlas?atlas=1#structure=538	dorsal limb  ( mouse )
http://purl.obolibrary.org/obo/MBA_538	http://atlas.brain-map.org/atlas?atlas=2#structure=538	dorsal limb  ( mouse )
http://purl.obolibrary.org/obo/MBA_535	http://atlas.brain-map.org/atlas?atlas=602630314#structure=535	Dorsal peduncular area, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_535	http://atlas.brain-map.org/atlas?atlas=1#structure=535	Dorsal peduncular area, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_535	http://atlas.brain-map.org/atlas?atlas=2#structure=535	Dorsal peduncular area, layer 2  ( mouse )
http://purl.obolibrary.org/obo/MBA_536	http://atlas.brain-map.org/atlas?atlas=602630314#structure=536	Central amygdalar nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_536	http://atlas.brain-map.org/atlas?atlas=1#structure=536	Central amygdalar nucleus  ( mouse )
http://purl.obolibrary.org/obo/MBA_536	http://atlas.brain-map.org/atlas?atlas=2#structure=536	Central amygdalar nucleus  ( mouse )
http://purl.obolibrary.org/obo/UBERON_0010202		lateral line
http://purl.obolibrary.org/obo/MBA_508	http://atlas.brain-map.org/atlas?atlas=602630314#structure=508	Entorhinal area, medial part, dorsal zone, layer 2b  ( mouse )
http://purl.obolibrary.org/obo/MBA_508	http://atlas.brain-map.org/atlas?atlas=1#structure=508	Entorhinal area, medial part, dorsal zone, layer 2b  ( mouse )
http://purl.obolibrary.org/obo/MBA_508	http://atlas.brain-map.org/atlas?atlas=2#structure=508	Entorhinal area, medial part, dorsal zone, layer 2b  ( mouse )
http://purl.obolibrary.org/obo/MBA_509	http://atlas.brain-map.org/atlas?atlas=602630314#structure=509	Subiculum, dorsal part  ( mouse )
http://purl.obolibrary.org/obo/MBA_509	http://atlas.brain-map.org/atlas?atlas=1#structure=509	Subiculum, dorsal part  ( mouse )
http://purl.obolibrary.org/obo/MBA_509	http://atlas.brain-map.org/atlas?atlas=2#structure=509	Subiculum, dorsal part  ( mouse )
http://purl.obolibrary.org/obo/MBA_506	http://atlas.brain-map.org/atlas?atlas=602630314#structure=506	dorsal acoustic stria  ( mouse )
http://purl.obolibrary.org/obo/MBA_506	http://atlas.brain-map.org/atlas?atlas=1#structure=506	dorsal acoustic stria  ( mouse )
http://purl.obolibrary.org/obo/MBA_506	http://atlas.brain-map.org/atlas?atlas=2#structure=506	dorsal acoustic stria  ( mouse )
http://purl.obolibrary.org/obo/MBA_507	http://atlas.brain-map.org/atlas?atlas=602630314#structure=507	Main olfactory bulb  ( mouse )
http://purl.obolibrary.org/obo/MBA_507	http://atlas.brain-map.org/atlas?atlas=1#structure=507	Main olfactory bulb  ( mouse )
http://purl.obolibrary.org/obo/MBA_507	http://atlas.brain-map.org/atlas?atlas=2#structure=507	Main olfactory bulb  ( mouse )
http://purl.obolibrary.org/obo/MBA_500	http://atlas.brain-map.org/atlas?atlas=602630314#structure=500	Somatomotor areas  ( mouse )
http://purl.obolibrary.org/obo/MBA_500	http://atlas.brain-map.org/atlas?atlas=1#structure=500	Somatomotor areas  ( mouse )
http://purl.obolibrary.org/obo/MBA_500	http://atlas.brain-map.org/atlas?atlas=2#structure=500	Somatomotor areas  ( mouse )
http://purl.obolibrary.org/obo/MBA_501	http://atlas.brain-map.org/atlas?atlas=602630314#structure=501	posteromedial visual area, layer 4  ( mouse )
http://purl.obolibrary.org/obo/MBA_501	http://atlas.brain-map.org/atlas?atlas=1#structure=501	posteromedial visual area, layer 4  ( mouse )
http://purl.obolibrary.org/obo/MBA_501	http://atlas.brain-map.org/atlas?atlas=2#structure=501	posteromedial visual area, layer 4  ( mouse )
http://purl.obolibrary.org/obo/MBA_504	http://atlas.brain-map.org/atlas?atlas=602630314#structure=504	Field CA3, stratum radiatum  ( mouse )
http://purl.obolibrary.org/obo/MBA_504	http://atlas.brain-map.org/atlas?atlas=1#structure=504	Field CA3, stratum radiatum  ( mouse )
